type,name,iso_country,municipality,iata_code
small_airport,Muccan Station Airport,AU,Muccan Station,MUQ
small_airport,Mungeranie Airport,AU,Mungeranie,MNE
small_airport,Mulka Airport,AU,Mulka,MVK
small_airport,Mulga Park Airport,AU,,MUP
small_airport,Mount Valley Airport,AU,,MNV
small_airport,Mullewa Airport,AU,,MXU
small_airport,Moolawatana Airport,AU,Moolawatana Station,MWT
small_airport,Marion Downs Airport,AU,Marion Downs,MXD
small_airport,Maryborough Airport,AU,Maryborough,MBH
small_airport,Myroodan Station Airport,AU,,MYO
small_airport,Merty Merty Airport,AU,,RTY
small_airport,Nappa Merrie Airport,AU,,NMR
medium_airport,Narrandera Airport,AU,Narrandera,NRA
medium_airport,Narrabri Airport,AU,Narrabri,NAA
medium_airport,Ngukurr Airport,AU,,RPM
small_airport,Nambucca Heads Airport,AU,Nambucca Heads,NBH
small_airport,Nicholson Airport,AU,,NLS
small_airport,Noonkanbah Airport,AU,,NKB
small_airport,New Moon Airport,AU,Basalt,NMP
small_airport,Napperby Airport,AU,Napperby,NPP
small_airport,Northern Peninsula Airport,AU,Bamaga,ABM
small_airport,Naracoorte Airport,AU,,NAC
small_airport,Narrogin Airport,AU,Narrogin,NRG
medium_airport,Narromine Airport,AU,,QRM
small_airport,Ravensthorpe Airport,AU,,RVT
small_airport,Noosa Airport,AU,,NSV
small_airport,Norseman Aerodrome,AU,Norseman,NSM
medium_airport,Normanton Airport,AU,Normanton,NTN
small_airport,Nullabor Motel Airport,AU,,NUR
small_airport,Nullagine Airport,AU,,NLL
small_airport,Numbulwar Airport,AU,,NUB
small_airport,Nutwood Downs Airport,AU,Nutwood Downs,UTD
medium_airport,Newman Airport,AU,Newman,ZNE
small_airport,Nyngan Airport,AU,,NYN
small_airport,Oenpelli Airport,AU,,OPI
small_airport,Opinaca Aerodrome,CA,Ã‰lÃ©onore Mine,YOI
small_airport,Colac Airport,AU,Colac Otway Shire,XCO
small_airport,Olympic Dam Airport,AU,Olympic Dam,OLP
small_airport,Onslow Airport,AU,,ONS
small_airport,Oodnadatta Airport,AU,,ODD
small_airport,Moomba Airport,AU,Moomba,MOO
small_airport,Orbost Airport,AU,,RBS
small_airport,Orchid Beach Airport,AU,Orchid Beach,OKB
medium_airport,Orange Airport,AU,Orange,OAG
small_airport,Ord River Airport,AU,Ord River,ODR
small_airport,Osborne Mine Airport,AU,,OSO
small_airport,Ouyen Airport,AU,Ouyen,OYN
large_airport,Adelaide International Airport,AU,Adelaide,ADL
medium_airport,Port Augusta Airport,AU,,PUG
small_airport,Palm Island Airport,AU,,PMK
medium_airport,Paraburdoo Airport,AU,Paraburdoo,PBO
medium_airport,Cocos (Keeling) Islands Airport,CC,West Island,CCK
small_airport,Parndana Airport,AU,Kangaroo Island,PDN
small_airport,Pandie Pandie Airport,AU,,PDE
large_airport,Darwin International Airport / RAAF Darwin,AU,Darwin,DRW
small_airport,Pardoo Airport,AU,Pardoo,PRD
medium_airport,Gove Airport,AU,Nhulunbuy,GOV
medium_airport,Port Pirie Airport,AU,,PPI
medium_airport,Perth Jandakot Airport,AU,Perth,JAD
medium_airport,Karratha Airport,AU,Karratha,KTA
medium_airport,Kalgoorlie Boulder Airport,AU,Broadwood,KGI
medium_airport,Parkes Airport,AU,Parkes,PKE
medium_airport,Port Keats Airport,AU,Wadeye,PKT
medium_airport,East Kimberley Regional (Kununurra) Airport,AU,Kununurra,KNX
medium_airport,Port Lincoln Airport,AU,Port Lincoln,PLO
medium_airport,Learmonth Airport,AU,Exmouth,LEA
small_airport,Prominent Hill Airport,AU,Mount Eba,PXH
small_airport,Pormpuraaw Airport,AU,Pormpuraaw,EDR
medium_airport,Port Macquarie Airport,AU,Port Macquarie,PQQ
small_airport,Penong Airport,AU,Penong,PEY
medium_airport,Portland Airport,AU,,PTJ
small_airport,Porepunkah Airport,AU,,MBF
medium_airport,Port Hedland International Airport,AU,Port Hedland,PHE
large_airport,Perth International Airport,AU,Perth,PER
small_airport,Penneshaw Airport,AU,Ironstone,PEA
medium_airport,Tindal Airport,AU,,KTR
small_airport,Woomera Airfield,AU,Woomera,UMR
medium_airport,Christmas Island Airport,CX,Flying Fish Cove,XCH
small_airport,Quirindi Airport,AU,,UIR
medium_airport,Quilpie Airport,AU,,ULP
small_airport,Queenstown Airport,AU,,UEE
small_airport,Robinson River Airport,AU,,RRV
small_airport,Dean River Airport,CA,Kimsquit Valley,YRD
medium_airport,Renmark Airport,AU,,RMK
small_airport,Richmond Airport,AU,,RCM
small_airport,Ramingining Airport,AU,,RAM
small_airport,Robinhood Airport,AU,,ROH
small_airport,Roebourne Airport,AU,Roebourne,RBU
small_airport,Robinvale Airport,AU,Robinvale,RBC
medium_airport,Roma Airport,AU,Roma,RMA
small_airport,Roper Bar Airport,AU,Roper Bar,RPB
small_airport,Roseberth Airport,AU,,RSB
small_airport,Rottnest Island Airport,AU,,RTS
small_airport,Rutland Plains Airport,AU,Yagoonya,RTP
small_airport,Roy Hill Station Airport,AU,,RHL
small_airport,Sandstone Airport,AU,Sandstone,NDS
medium_airport,Sydney Bankstown Airport,AU,Sydney,BWU
medium_airport,Canberra Airport,AU,Canberra,CBR
small_airport,Carosue Dam Airport,AU,Cundeelee,WCD
medium_airport,Camden Airport,AU,Cobbitty,CDU
small_airport,Scone Airport,AU,,NSO
small_airport,Southern Cross Airport,AU,,SQC
medium_airport,Dubbo City Regional Airport,AU,Dubbo,DBO
small_airport,St George Airport,AU,,SGO
small_airport,Singleton Airport,AU,Singleton,SIX
small_airport,South Galway Airport,AU,,ZGL
small_airport,Shay Gap Airport,AU,Shay Gap,SGP
medium_airport,Shark Bay Airport,AU,Denham,MJK
medium_airport,Shellharbour Airport,AU,Albion Park Rail,WOL
small_airport,Shute Harbour/Whitsunday Airport,AU,Shute Harbour,WSY
medium_airport,Shepparton Airport,AU,,SHT
small_airport,Saibai Island Airport,AU,Saibai Island,SBR
small_airport,Somersby Airstrip,AU,Gosford,GOS
medium_airport,Smithton Airport,AU,,SIO
small_airport,Smith Point Airport,AU,,SHU
small_airport,Strathmore Airport,AU,Strathmore,STH
medium_airport,Snake Bay Airport,AU,Milikapiti,SNB
medium_airport,Norfolk Island International Airport,NF,Burnt Pine,NLK
medium_airport,Naval Air Station Nowra - HMAS Albatross,AU,Nowra Hill,NOA
small_airport,Solomon Airport,AU,Karijini National Park,SLJ
small_airport,Stanthorpe Airport,AU,,SNH
small_airport,Spring Creek Airport,AU,,SCG
small_airport,Southport Airport,AU,,SHQ
small_airport,Springvale Airport,AU,,KSV
medium_airport,RAAF Base Richmond,AU,Richmond,XRH
small_airport,Strahan Airport,AU,,SRN
large_airport,Sydney Kingsford Smith International Airport,AU,Sydney (Mascot),SYD
small_airport,St Helens Airport,AU,,HLS
medium_airport,Tamworth Airport,AU,Tamworth,TMW
small_airport,Silver Plains Airport,AU,Silver Plains,SSP
medium_airport,Wagga Wagga Airport,AU,Forest Hill,WGA
medium_airport,Swan Hill Airport,AU,,SWH
medium_airport,Stawell Airport,AU,,SWC
small_airport,Tara Airport,AU,,XTR
small_airport,Tableland Homestead Airport,AU,,TBL
small_airport,Taroom Airport,AU,,XTO
small_airport,Tarcoola Airport,AU,Tarcoola,TAQ
small_airport,Timber Creek Airport,AU,,TBK
small_airport,Theodore Airport,AU,,TDR
small_airport,Trepell Airport,AU,Trepell,TQP
medium_airport,Telfer Airport,AU,,TEF
medium_airport,Temora Airport,AU,Temora,TEM
small_airport,Tangalooma Airport,AU,,TAN
medium_airport,Thargomindah Airport,AU,Thargomindah,XTG
small_airport,The Granites Airport,AU,The Granites Gold Mine,GTS
small_airport,Theda Station Airport,AU,Drysdale River,TDN
small_airport,Thylungra Airport,AU,,TYG
medium_airport,Tibooburra Airport,AU,,TYB
small_airport,Turkey Creek Airport,AU,Turkey Creek,TKY
small_airport,The Monument Airport,AU,Phosphate Hill,PHQ
small_airport,Tom Price Airport,AU,Tom Price,TPR
medium_airport,Tumut Aerodrome,AU,Tumut,TUM
small_airport,Tobermorey Airport,AU,Tobermorey,TYP
small_airport,Tanbar Airport,AU,Tanbar Station,TXR
medium_airport,Thangool Airport,AU,Biloela,THG
medium_airport,Tennant Creek Airport,AU,Tennant Creek,TCA
small_airport,Tocumwal Airport,AU,,TCW
medium_airport,Taree Airport,AU,Taree,TRO
small_airport,Truscott-Mungalalu Airport,AU,Anjo Peninsula,TTX
small_airport,Toowoomba Airport,AU,Toowoomba,TWB
small_airport,Undara Airport,AU,Undara,UDA
small_airport,Cluny Airport,AU,,CZY
small_airport,Useless Loop Airport,AU,Useless Loop,USL
small_airport,Victoria River Downs Airport,AU,Victoria River,VCD
small_airport,Vanrook Station Airport,AU,,VNR
small_airport,Wauchope Airport,AU,Wauchope,WAU
small_airport,Wallal Downs Airport,AU,Eighty Mile Beach,WLA
small_airport,Wave Hill Airport,AU,,WAV
small_airport,Warrnambool Airport,AU,,WMB
small_airport,Warraber Island Airport,AU,Sue Islet,SYU
small_airport,Wilcannia Airport,AU,,WIO
small_airport,Walcha Airport,AU,,WLC
small_airport,Warwick Airport,AU,,WAZ
small_airport,Windarra Airport,AU,Laverton,WND
small_airport,Windarling Airport,AU,Windarling Mine,WRN
medium_airport,Windorah Airport,AU,Windorah,WNR
small_airport,Wondoola Airport,AU,Wondoola,WON
small_airport,Mount Full Stop Airport,AU,Wando Vale,MFL
small_airport,Port Hedland/Wodgina Airport,AU,Wodgina,GYB
medium_airport,Wangaratta Airport,AU,Laceby,WGT
medium_airport,Whyalla Airport,AU,Whyalla,WYA
small_airport,Wittenoom Airport,AU,,WIT
medium_airport,Warracknabeal Airport,AU,,WKB
medium_airport,Walgett Airport,AU,,WGE
medium_airport,Newcastle Airport,AU,Williamtown,NTL
medium_airport,Wiluna Airport,AU,,WUN
small_airport,Wrotham Park Airport,AU,Wrotham Park,WPK
small_airport,Wondai Airport,AU,,WDI
small_airport,Wollogorang Airport,AU,,WLL
medium_airport,West Sale Airport,AU,Sale,SXE
small_airport,Waterloo Airport,AU,,WLO
medium_airport,Winton Airport,AU,,WIN
small_airport,Wudinna Airport,AU,,WUD
small_airport,Wee Waa Airport,AU,,WEW
small_airport,Warrawagine Airport,AU,,WRW
small_airport,Woodie Woodie Airport,AU,Woodie Woodie,WWI
medium_airport,West Wyalong Airport,AU,West Wyalong,WWY
small_airport,Wyndham Airport,AU,,WYN
medium_airport,Wynyard Airport,AU,Burnie,BWT
small_airport,Yalgoo Airport,AU,Yalgoo,YLG
small_airport,Yorke Island Airport,AU,Yorke Island,OKR
small_airport,Yeelirrie Airport,AU,,KYF
small_airport,Yam Island Airport,AU,Yam Island,XMY
small_airport,Yuendumu Airport,AU,,YUE
medium_airport,Young Airport,AU,,NGA
small_airport,Yorketown Airport,AU,,ORR
small_airport,Yalata Mission Airport,AU,Yalata Mission,KYI
small_airport,Akiachak Airport,US,Akiachak,KKI
small_airport,Bear Creek 3 Airport,US,Bear Creek,BCC
small_airport,Birch Creek Airport,US,Birch Creek,KBC
small_airport,Copper Center 2 Airport,US,Copper Center,CZC
small_airport,Tanda Tula Airport,ZA,Timbavati,TDT
small_airport,Hazyview Airport,ZA,Hazyview,HZV
small_airport,Khoka Moya Airport,ZA,Khoka Moya,KHO
small_airport,Mkambati Airport,ZA,Mkambati,MBM
small_airport,Inyati Airport,ZA,Inyati,INY
small_airport,Tshipise Airport,ZA,Tshipise,TSD
small_airport,Singita Safari Lodge Airport,ZA,Singita Safari Lodge,SSX
small_airport,Koingnaas Airport,ZA,Koingnaas,KIG
large_airport,Beijing Capital International Airport,CN,Beijing,PEK
large_airport,Beijing Daxing International Airport,CN,Beijing,PKX
medium_airport,Chengde Puning Airport,CN,Chengde,CDE
medium_airport,Chifeng Yulong Airport,CN,Chifeng,CIF
small_airport,Changzhi Wangcun Airport,CN,Changzhi,CIH
medium_airport,Qinhuangdao Beidaihe Airport,CN,Qinhuangdao (Changli),BPE
medium_airport,Ordos Ejin Horo Airport,CN,Ordos,DSN
small_airport,Datong Yungang Airport,CN,Datong,DAT
medium_airport,Erenhot Saiwusu International Airport,CN,Erenhot,ERL
medium_airport,Arxan Yi'ershi Airport,CN,Arxan,YIE
medium_airport,Handan Airport,CN,Handan,HDG
large_airport,Hohhot Baita International Airport,CN,Hohhot,HET
medium_airport,Holingol Huolinhe Airport,CN,Holingol,HUO
medium_airport,Hulunbuir Hailar Airport,CN,Hailar,HLD
medium_airport,Linfen Yaodu Airport,CN,Linfen (Yaodu),LFQ
medium_airport,LÃ¼liang Dawu Airport,CN,LÃ¼liang,LLV
medium_airport,Manzhouli Xijiao Airport,CN,Manzhouli,NZH
medium_airport,Baotou Donghe Airport,CN,Baotou,BAV
small_airport,Shuozhou Zirun Airport,CN,Shuozhou,SZH
medium_airport,Shijiazhuang Zhengding International Airport,CN,Shijiazhuang,SJW
small_airport,Tangshan SannÃ¼he Airport,CN,Tangshan (Fengrun),TVS
large_airport,Tianjin Binhai International Airport,CN,Tianjin,TSN
medium_airport,Tongliao Airport,CN,Tongliao,TGO
medium_airport,Ulanqab Jining Airport,CN,Ulanqab,UCB
small_airport,Wuhai Airport,CN,Wuhai,WUA
small_airport,Ulanhot Yilelite Airport,CN,Ulanhot,HLH
medium_airport,Xilinhot Airport,CN,Xilinhot,XIL
small_airport,Xingtai Dalian Airport,CN,Xingtai,XNT
small_airport,Xinzhou Wutaishan Airport,CN,Xinzhou,WUT
medium_airport,Yuncheng Zhangxiao Airport,CN,Yuncheng (Yanhu),YCU
large_airport,Taiyuan Wusu International Airport,CN,Taiyuan,TYN
medium_airport,Bayannur Tianjitai Airport,CN,Bavannur,RLK
medium_airport,Zhangjiakou Ningyuan Airport,CN,Zhangjiakou,ZQZ
medium_airport,Zhalantun Genghis Khan Airport,CN,Zhalantun,NZL
medium_airport,Beihai Fucheng Airport,CN,Beihai (Yinhai),BHY
medium_airport,Baise (Bose) Bama Airport,CN,Baise (Tianyang),AEB
medium_airport,Changde Taohuayuan Airport,CN,Changde (Dingcheng),CGD
medium_airport,Huaihua Zhijiang Airport,CN,Huaihua,HJJ
medium_airport,Chenzhou Beihu Airport,CN,Chenzhou,HCZ
small_airport,Zhangjiajie Hehua International Airport,CN,Zhangjiajie (Yongding),DYG
medium_airport,Foshan Shadi Airport,CN,Foshan (Nanhai),FUO
large_airport,Guangzhou Baiyun International Airport,CN,Guangzhou (Huadu),CAN
large_airport,Changsha Huanghua International Airport,CN,Changsha (Changsha),CSX
medium_airport,Hechi Jinchengjiang Airport,CN,Hechi (Jinchengjiang),HCJ
small_airport,Hengyang Nanyue Airport,CN,Hengyang,HNY
medium_airport,Huizhou Pingtan Airport,CN,Huizhou (Pingtan),HUZ
large_airport,Guilin Liangjiang International Airport,CN,Guilin (Lingui),KWL
medium_airport,Yongzhou Lingling Airport,CN,Yongzhou,LLF
small_airport,Meizhou Meixian Changgangji International Airport,CN,Meizhou (Meixian),MXZ
large_airport,Nanning Wuxu Airport,CN,Nanning (Jiangnan),NNG
medium_airport,Jieyang Chaoshan International Airport,CN,Jieyang (Rongcheng),SWA
medium_airport,Zhuhai Jinwan Airport,CN,Zhuhai (Jinwan),ZUH
medium_airport,Shaoyang Wugang Airport,CN,Shaoyang (Wugang),WGN
large_airport,Shenzhen Bao'an International Airport,CN,Shenzhen (Bao'an),SZX
medium_airport,Wuzhou Xijiang Airport,CN,Tangbu,WUZ
small_airport,Xingning Air Base,CN,Meizhou (Xingning),XIN
small_airport,Xiangxi Biancheng Airport,CN,Xiangxi,DXJ
medium_airport,Yulin Fumian Airport,CN,YÃ¹lÃ­n,YLX
medium_airport,Yueyang Sanhe Airport,CN,Yueyang (Yueyanglou),YYA
medium_airport,Liuzhou Bailian Airport / Bailian Air Base,CN,Liuzhou (Liujiang),LZH
medium_airport,Zhanjiang Wuchuan Airport,CN,Zhanjiang,ZHA
small_airport,Anyang Yindu Airport,CN,Anyang,AYN
large_airport,Zhengzhou Xinzheng International Airport,CN,Zhengzhou,CGO
large_airport,Ezhou Huahu Airport,CN,Ezhou,EHU
medium_airport,Enshi Xujiaping Airport,CN,Enshi (Enshi),ENH
medium_airport,Guangzhou MR Air Base / Guanghua Airport,CN,Xiangyang (Laohekou),LHK
large_airport,Wuhan Tianhe International Airport,CN,Wuhan (Huangpi),WUH
medium_airport,Jingzhou Shashi Airport,CN,Jingzhou (Shashi),SHS
medium_airport,Luoyang Beijiao Airport,CN,Luoyang (Laocheng),LYA
small_airport,Nanyang Jiangying Airport,CN,Nanyang (Wancheng),NNY
small_airport,Anyang Hongqiqu Airport,CN,Anyang,HQQ
medium_airport,Shennongjia Hongping Airport,CN,Shennongjia (Hongping),HPG
medium_airport,Shiyan Wudangshan Airport,CN,Shiyan (Maojian),WDS
medium_airport,Xiangyang Liuji Airport,CN,Xiangyang (Xiangzhou),XFN
medium_airport,Xinyang Minggang Airport,CN,Xinyang,XAI
medium_airport,Yichang Sanxia Airport,CN,Yichang (Xiaoting),YIH
large_airport,Haikou Meilan International Airport,CN,Haikou (Meilan),HAK
medium_airport,Qionghai Bo'ao Airport,CN,Qionghai (Basuo),BAR
large_airport,Sanya Phoenix International Airport,CN,Sanya (Tianya),SYX
medium_airport,Orang (Chongjin) Airport,KP,Hoemun-ri,RGO
large_airport,Pyongyang Sunan International Airport,KP,Pyongyang,FNJ
medium_airport,Sondok Airport,KP,SÅndÅng-ni,DSO
small_airport,SamjiyÅn Airport,KP,SamjiyÅn,YJS
small_airport,Uiju Airport,KP,Uiju,UJU
medium_airport,Wonsan Kalma International Airport,KP,Wonsan,WOS
small_airport,Ankang Fuqiang Airport,CN,Ankang (Hanbin),AKA
medium_airport,Dunhuang Mogao International Airport,CN,Dunhuang,DNH
small_airport,Delingha Airport,CN,Delingha,HXD
medium_airport,Golog MaqÃªn Airport,CN,Golog (MaqÃªn),GMQ
medium_airport,Golmud Airport,CN,Golmud,GOQ
medium_airport,Guyuan Liupanshan Airport,CN,Guyuan (Yuanzhou),GYU
small_airport,Haibei Qilian Airport,CN,Haibei (Qilian),HBQ
medium_airport,Huatugou Airport,CN,Mengnai,HTT
small_airport,Hanzhong Chenggu Airport,CN,Hanzhong (Chenggu),HZG
medium_airport,Yinchuan Hedong International Airport,CN,Yinchuan,INC
small_airport,Jinchang Jinchuan Airport,CN,Jinchang,JIC
small_airport,Jiayuguan Airport,CN,Jiayuguan,JGN
large_airport,Lanzhou Zhongchuan International Airport,CN,Lanzhou (Yongdeng),LHW
medium_airport,Longnan Chengzhou Airport,CN,Longnan (Cheng),LNL
medium_airport,Qingyang Xifeng Airport,CN,Qingyang (Xifeng),IQN
medium_airport,Xi'an Xiguan Airport,CN,Xi'an (Baqiao),SIA
medium_airport,Tianshui Maijishan Airport,CN,Tianshui (Maiji),THQ
medium_airport,Gannan Xiahe Airport,CN,Gannan (Xiahe),GXH
medium_airport,Xining Caojiabao International Airport,CN,Haidong (Huzhu Tu Autonomous County),XNN
large_airport,Xi'an Xianyang International Airport,CN,Xianyang (Weicheng),XIY
medium_airport,Yan'an Nanniwan Airport,CN,Yan'an (Baota),ENY
small_airport,Yulin Yuyang Airport,CN,Yulin,UYN
medium_airport,Yushu Batang Airport,CN,Yushu (Batang),YUS
medium_airport,Zhongwei Shapotou Airport,CN,Zhongwei (Shapotou),ZHY
small_airport,Zhangye Ganzhou Airport,CN,Zhangye (Ganzhou),YZY
medium_airport,Kalumbila Airport,ZM,Kalumbila,UMB
medium_airport,Arvaikheer Airport,MN,Arvaikheer,AVK
medium_airport,Altai Airport,MN,Altai,LTI
medium_airport,Bayankhongor Airport,MN,Bayankhongor,BYN
medium_airport,Bulgan Airport,MN,Bulgan,UGA
small_airport,Bulagtai Resort Airport,MN,Khankhongor,UGT
small_airport,Bulgan Sum Airport,MN,Bulgan,HBU
medium_airport,Baruun Urt Airport,MN,,UUN
medium_airport,Choibalsan Airport,MN,,COQ
large_airport,Ulaanbaatar Chinggis Khaan International Airport,MN,Ulaanbaatar (Sergelen),UBN
small_airport,Sena Madureira Airport,BR,Sena Madureira,ZMD
small_airport,Donoi Airport,MN,Uliastai,ULZ
medium_airport,Dalanzadgad Airport,MN,Dalanzadgad,DLZ
small_airport,Khatgal Airport,MN,Hatgal,HTM
small_airport,Kharkhorin Airport,MN,,KHR
small_airport,Khujirt Airport,MN,Khujirt,HJT
medium_airport,Khovd Airport,MN,Khovd,HVD
small_airport,Mandalgobi Airport,MN,Mandalgobi,MXW
medium_airport,MÃ¶rÃ¶n Airport,MN,MÃ¶rÃ¶n,MXV
small_airport,Tsetserleg Airport,MN,Tsetserleg,TSZ
small_airport,Tosontsengel Airport,MN,Tosontsengel,TNZ
medium_airport,Buyant-Ukhaa International Airport,MN,Ulaanbaatar,ULN
small_airport,Ulaangom Airport,MN,Ulaangom,ULO
small_airport,Ã–ndÃ¶rkhaan Airport,MN,Ã–ndÃ¶rkhaan,UNR
small_airport,Ã–lgii Mongolei Airport,MN,Ã–lgii,ULG
small_airport,Nyac Airport,US,Nyac,ZNC
medium_airport,Baoshan Yunrui Airport,CN,Baoshan (Longyang),BSD
medium_airport,Cangyuan Washan Airport,CN,Lincang (Cangyuan),CWJ
medium_airport,Dali Fengyi Airport,CN,Dali (Xiaguan),DLU
medium_airport,Diqing Shangri-La Airport,CN,Diqing (Shangri-La),DIG
medium_airport,Xishuangbanna Gasa International Airport,CN,Jinghong (Gasa),JHG
medium_airport,Lancang Jingmai Airport,CN,Pu'er (Lancang),JMJ
medium_airport,Lincang Boshang Airport,CN,Lincang,LNJ
medium_airport,Lijiang Sanyi International Airport,CN,Lijiang (Gucheng),LJG
medium_airport,Dehong Mangshi Airport,CN,Dehong (Mangshi),LUM
large_airport,Kunming Changshui International Airport,CN,Kunming,KMG
small_airport,Pu'er Simao Airport,CN,Pu'er,SYM
small_airport,Wenshan Puzhehei Airport,CN,Wenshan,WNH
medium_airport,Yuanmou Air Base,CN,Chuxiong (Yuanmou),YUA
small_airport,Zhaotong Airport,CN,Zhaotong (Zhaoyang),ZAT
large_airport,Xiamen Gaoqi International Airport,CN,Xiamen,XMN
medium_airport,Anqing Tianzhushan Airport / Anqing North Air Base,CN,Anqing,AQG
medium_airport,Bengbu Tenghu Airport,CN,Bengbu,BFU
medium_airport,Changzhou Benniu International Airport,CN,Changzhou,CZX
large_airport,Nanchang Changbei International Airport,CN,Nanchang,KHN
small_airport,Zhenjiang Dalu Airport,CN,Zhenjiang,AZJ
medium_airport,Dongying Shengli Airport,CN,Dongying (Kenli),DOY
